id,Name,Class,Gender,facial_hair,facial_hair_conf,hair_color,hair_color_conf,headwear,headwear_conf,eyewear,eyewear_conf,eyes,eyes_conf,skin_tone,skin_tone_conf,apparent_age,apparent_age_conf,held_weapon,held_weapon_conf,cape,cape_conf,wings,wings_conf,body_build,body_build_conf,caption
4247,Wave,,,,,,,,,,,,,,,,,melee_weapon,0.3317206,cape_or_cloak,0.54665637,none,0.81054515,thin,0.48949122,Wave: a cape
4248,Waydar,Gnome,Male,beard,0.38974047,bald,0.59014285,helmet,0.412814,glasses_or_goggles,0.91126996,not_visible,0.784462,red,0.4539725,young_adult,0.5854245,staff_wand,0.39291337,none,0.89428186,none,0.8616624,average,0.35383528,"Waydar: Gnome, male, a beard, a helmet, glasses"
4249,Waymottin,Gnome,Male,beard,0.4859795,bald,0.51377374,hood,0.6845224,none,0.5642218,not_visible,0.7856941,green,0.50531036,child,0.7551181,tool,0.34110254,none,0.8856885,none,0.9184276,average,0.4756062,"Waymottin: Gnome, male, a beard, a hood"
4250,Wayne,Human,Male,beard,0.8718773,bald,0.84545654,none,0.59504825,none,0.61603934,not_visible,0.73341644,red,0.54167295,child,0.45907602,tool,0.6937739,none,0.88009214,none,0.9222262,heavy,0.42012146,"Wayne: Human, male, a beard"
4251,Wayne,Human,Male,beard,0.7015327,bald,0.46668756,none,0.33782935,none,0.60187835,not_visible,0.74146944,red,0.89961314,child,0.59942144,tool,0.44322166,none,0.74123746,none,0.9374341,heavy,0.4028573,"Wayne: Human, male, a beard"
4252,Weak catalytic guardian,Rune guardian,,goatee,0.33849695,bald,0.6770308,hat,0.22001715,glasses_or_goggles,0.695555,not_visible,0.75131685,blue_purple,0.3652858,child,0.6167631,staff_wand,0.33214355,none,0.8964485,none,0.78013957,heavy,0.5329313,"Weak catalytic guardian: Rune guardian, a goatee, a hat, glasses"
4253,Weak elemental guardian,Rune guardian,,goatee,0.33849695,bald,0.6770308,hat,0.22001715,glasses_or_goggles,0.695555,not_visible,0.75131685,blue_purple,0.3652858,child,0.6167631,bow,0.63856477,none,0.7575223,none,0.7123976,heavy,0.4327994,"Weak elemental guardian: Rune guardian, a goatee, a hat, glasses"
4254,Wealthy citizen,Human,Female,clean_shaven,0.7581429,brown,0.5458643,none,0.62593246,none,0.62162703,not_visible,0.5995636,human_tone,0.4490755,child,0.52475,staff_wand,0.43133157,none,0.62771815,none,0.8594047,average,0.42804554,"Wealthy citizen: Human, female, brown hair"
4255,Weapon poison salesman,Human,Male,beard,0.51867753,bald,0.5276433,hood,0.5798037,glasses_or_goggles,0.61329037,not_visible,0.6335195,green,0.7621772,child,0.6365083,tool,0.30077612,none,0.83558995,none,0.8216475,heavy,0.3877932,"Weapon poison salesman: Human, male, a beard, a hood, glasses"
4256,Weasel,,,,,,,,,,,,,,,,,melee_weapon,0.4608674,none,0.7697922,none,0.85873896,heavy,0.5588002,Weasel
4257,weast side49,Human,Female,beard,0.9167864,bald,0.41163975,helmet,0.3987617,glasses_or_goggles,0.5275842,not_visible,0.77487713,red,0.5101316,child,0.6546421,melee_weapon,0.45486358,none,0.794004,none,0.94281703,heavy,0.50699955,"weast side49: Human, female, a beard, a helmet, glasses"
4258,Weave,Human,,clean_shaven,0.6009254,bald,0.3566195,none,0.6558892,none,0.6324522,not_visible,0.65986294,red,0.5237933,child,0.477185,staff_wand,0.53386223,none,0.53928846,none,0.9240094,average,0.5476095,Weave: Human
4259,Web,,,,,,,,,,,,,,,,,none,0.4195297,none,0.90631,none,0.8205529,thin,0.8356587,Web
4260,Weird Old Man,Human,Male,beard,0.93015766,bald,0.6261615,none,0.5304172,none,0.59517413,not_visible,0.7930361,red,0.5332965,child,0.55195296,tool,0.4580169,none,0.9428129,none,0.899912,heavy,0.4598524,"Weird Old Man: Human, male, a beard"
4261,Weird snake.,Fruit,,,,,,,,,,,,,,,,,,,,,,,,Weird snake.: Fruit
4262,Well-dressed man,Human,Male,clean_shaven,0.7202182,bald,0.952924,none,0.78910005,none,0.53864765,not_visible,0.6249679,red,0.5282366,young_adult,0.58925384,staff_wand,0.44057083,none,0.90235674,none,0.9485546,average,0.5054372,"Well-dressed man: Human, male"
4263,Wemund,Dwarf,Male,beard,0.38358712,bald,0.8390061,helmet,0.41675308,glasses_or_goggles,0.54460317,not_visible,0.70269036,red,0.7287922,child,0.5890182,tool,0.6076142,none,0.9593298,none,0.9305094,average,0.43027332,"Wemund: Dwarf, male, a beard, a helmet, glasses"
4264,Wengra quo Sihar,Kahlith,,goatee,0.6093433,bald,0.7856668,mask,0.673607,glasses_or_goggles,0.6339854,not_visible,0.39938626,blue_purple,0.39937595,child,0.48639897,melee_weapon,0.50009626,none,0.7468288,none,0.85433984,average,0.3867155,"Wengra quo Sihar: Kahlith, a goatee, a mask, glasses"
4265,Werewolf,Werewolf,Male,goatee,0.4045275,bald,0.64169,helmet,0.41175887,glasses_or_goggles,0.6580215,not_visible,0.5989052,red,0.6335956,child,0.5626516,staff_wand,0.32799047,cape_or_cloak,0.5376242,none,0.8089749,thin,0.42244932,"Werewolf: Werewolf, male, a goatee, a helmet, glasses, a cape"
4266,Werewolf,Werewolf,Male,goatee,0.4045275,bald,0.64169,helmet,0.41175887,glasses_or_goggles,0.6580215,not_visible,0.5989052,red,0.6335956,child,0.5626516,staff_wand,0.32799047,cape_or_cloak,0.5376242,none,0.8089749,thin,0.42244932,"Werewolf: Werewolf, male, a goatee, a helmet, glasses, a cape"
4267,Werewolf,Werewolf,Male,goatee,0.6630293,bald,0.32139975,mask,0.46171606,none,0.58618605,not_visible,0.5147115,red,0.57446915,young_adult,0.5493117,melee_weapon,0.31392473,none,0.88423485,none,0.87252593,heavy,0.4117168,"Werewolf: Werewolf, male, a goatee, a mask"
4268,Wesley,Human,Male,clean_shaven,0.7543893,bald,0.44716948,none,0.64221406,glasses_or_goggles,0.5058548,not_visible,0.6109931,red,0.44822198,young_adult,0.64639235,tool,0.46006212,none,0.9478094,none,0.92884785,average,0.48820212,"Wesley: Human, male, glasses"
4269,Weve,Human,Male,clean_shaven,0.582281,bald,0.7092146,none,0.6714592,none,0.6539531,not_visible,0.61719817,red,0.46740755,young_adult,0.68362474,tool,0.36846405,none,0.9339347,none,0.93304664,heavy,0.67335474,"Weve: Human, male"
4270,Whale,,,,,,,,,,,,,,,,,bow,0.6824792,none,0.80778724,none,0.59789956,heavy,0.5756064,Whale
4271,Wheeler,Human,Female,clean_shaven,0.5310308,blonde,0.7517784,none,0.5791096,glasses_or_goggles,0.6642158,not_visible,0.65455455,red,0.5948792,child,0.66222835,melee_weapon,0.39653885,none,0.90954125,none,0.8987763,thin,0.34400985,"Wheeler: Human, female, blonde hair, glasses"
4272,Fishing spot,,,,,,,,,,,,,,,,,none,0.44855624,none,0.86459297,wings,0.6420201,thin,0.8066204,Fishing spot: wings
4273,White Chisel Director,Dwarf,Male,beard,0.4699871,bald,0.77362496,none,0.7071245,glasses_or_goggles,0.57787883,not_visible,0.685723,red,0.5208752,elderly,0.9865258,tool,0.29025248,none,0.9527857,none,0.8523402,average,0.37337023,"White Chisel Director: Dwarf, male, a beard, glasses"
4274,White Chisel Secretary,Dwarf,Male,beard,0.3490829,bald,0.957297,none,0.7511336,none,0.5687096,not_visible,0.7010388,red,0.4529434,young_adult,0.4866001,none,0.2624075,none,0.9182227,none,0.9524846,heavy,0.39394552,"White Chisel Secretary: Dwarf, male, a beard"
4275,White partyhat,,,,,,,,,,,,,,,,,,,,,,,,,White partyhat
4276,White partyhat,,,,,,,,,,,,,,,,,none,0.47430095,none,0.73208183,none,0.88223994,thin,0.6323352,White partyhat
4277,White rabbit,Bunny,,,,,,,,,,,,,,,,bow,0.56982356,none,0.9087477,none,0.7324397,heavy,0.43510994,White rabbit: Bunny
4278,WhoLouCindy57,Human,Female,,,,,,,,,,,,,,,melee_weapon,0.4002736,none,0.8812319,none,0.8082754,heavy,0.6433515,"WhoLouCindy57: Human, female"
4279,Wild Beehive,,,,,,,,,,,,,,,,,none,0.26309252,none,0.8549383,none,0.892254,heavy,0.5522897,Wild Beehive
4280,Wild broav,,,,,,,,,,,,,,,,,bow,0.4040057,none,0.9256674,none,0.7929419,heavy,0.6115584,Wild broav
4281,Wild kebbit,,,,,,,,,,,,,,,,,none,0.4787449,none,0.915872,none,0.76816237,thin,0.43319747,Wild kebbit
4282,Dummy,,Male,,,,,,,,,,,,,,,melee_weapon,0.29782462,none,0.5883617,none,0.8361531,heavy,0.47091767,Dummy: male
4283,Will,Human,Male,clean_shaven,0.3578603,bald,0.40752497,none,0.4364999,glasses_or_goggles,0.69375265,not_visible,0.69794315,red,0.58901775,child,0.63563496,tool,0.46063265,none,0.94514865,none,0.923919,heavy,0.4033348,"Will: Human, male, glasses"
4284,Will o' the wisp,,,,,,,,,,,,,,,,,,,,,,,,,Will o' the wisp
4285,William,Human,Male,beard,0.8577409,brown,0.5020891,none,0.3781402,glasses_or_goggles,0.69101495,not_visible,0.69074816,red,0.47256804,child,0.68637234,tool,0.53361225,none,0.8420475,none,0.895316,heavy,0.48647267,"William: Human, male, a beard, brown hair, glasses"
4286,Willow,Human,Female,clean_shaven,0.6067596,brown,0.5506831,none,0.44206887,glasses_or_goggles,0.6312645,not_visible,0.6310409,red,0.6378841,child,0.52521306,staff_wand,0.43812004,none,0.6492343,none,0.8995479,heavy,0.41887274,"Willow: Human, female, brown hair, glasses"
4287,Wilough,Human,Male,clean_shaven,0.5652691,bald,0.82555115,none,0.61992776,glasses_or_goggles,0.5085546,not_visible,0.62872446,red,0.47367918,young_adult,0.65385956,tool,0.40383595,none,0.9697972,none,0.95059747,heavy,0.62067825,"Wilough: Human, male, glasses"
4288,Wily cat,Cat,,,,,,mask,0.6555399,none,0.58651406,not_visible,0.5079503,brown_furry,0.38680762,,,,,,,none,0.7546523,,,"Wily cat: Cat, a mask"
4289,Wind spell,,,,,,,,,,,,,,,,,none,0.40335098,none,0.8906107,none,0.7618055,thin,0.6123665,Wind spell
4290,Winelda,Human,Female,clean_shaven,0.47040287,bald,0.306961,hat,0.49187976,glasses_or_goggles,0.67164725,not_visible,0.749496,red,0.3391985,child,0.56966245,staff_wand,0.70372164,none,0.59502935,none,0.8934525,average,0.3869311,"Winelda: Human, female, a hat, glasses"
4291,Wingstone,Gnome,Male,clean_shaven,0.5605986,bald,0.8145004,hat,0.60045344,glasses_or_goggles,0.58808684,not_visible,0.66912663,red,0.46016684,child,0.5909751,tool,0.33414274,none,0.96505064,none,0.95615566,heavy,0.61499834,"Wingstone: Gnome, male, a hat, glasses"
4292,Winkin,Gnome,Male,beard,0.4224994,bald,0.72644997,hood,0.7560384,none,0.71794754,not_visible,0.6985881,red,0.35191005,child,0.76844263,staff_wand,0.29301536,none,0.86501044,none,0.93286973,average,0.35011905,"Winkin: Gnome, male, a beard, a hood"
4293,Winter Elemental,Elemental,Female,,,,,,,,,,,,,,,melee_weapon,0.34429413,none,0.87718976,none,0.66660064,thin,0.7267752,"Winter Elemental: Elemental, female"
4294,Winter Soldier,Human,Male,beard,0.9427636,red,0.35530028,hat,0.5281303,none,0.52008027,not_visible,0.666847,red,0.5441379,child,0.6458479,melee_weapon,0.66006696,none,0.7636673,none,0.8454898,average,0.4547232,"Winter Soldier: Human, male, a beard, red hair, a hat"
4295,Wintertoad,Frog,,,,,,,,,,,,,,,,,,,,,,,,Wintertoad: Frog
4296,Wintumber tree,,,,,,,,,,,,,,,,,bow,0.3414922,none,0.6381798,none,0.79014724,thin,0.8300192,Wintumber tree
4297,Wise Old Man,Human,Male,beard,0.6553363,bald,0.67824465,mask,0.46661398,glasses_or_goggles,0.93688273,not_visible,0.72914594,human_tone,0.46055344,young_adult,0.57599765,staff_wand,0.32844788,none,0.74854296,none,0.87593585,average,0.45629567,"Wise Old Man: Human, male, a beard, a mask, glasses"
4298,Wise Old Man,Human,Male,,,,,,,,,,,,,,,staff_wand,0.32844788,none,0.74854296,none,0.87593585,average,0.45629567,"Wise Old Man: Human, male"
4299,Wise Old Man,,,beard,0.6553363,bald,0.67824465,mask,0.46661398,glasses_or_goggles,0.93688273,not_visible,0.72914594,human_tone,0.46055344,young_adult,0.57599765,staff_wand,0.32766357,none,0.7372827,none,0.8596955,average,0.457213,"Wise Old Man: a beard, a mask, glasses"
4300,Wise Old Man,Human,Male,beard,0.816518,bald,0.8081419,mask,0.5909541,glasses_or_goggles,0.92272353,not_visible,0.74461055,human_tone,0.6201561,young_adult,0.5181026,staff_wand,0.32766357,none,0.7372827,none,0.8596955,average,0.457213,"Wise Old Man: Human, male, a beard, a mask, glasses"
4301,Wiskit,Human,Male,clean_shaven,0.7025382,bald,0.80433595,mask,0.41727778,none,0.60442716,not_visible,0.59193367,red,0.435372,young_adult,0.60850394,tool,0.26712576,none,0.94742286,none,0.9246226,heavy,0.4524505,"Wiskit: Human, male, a mask"
4302,Wisp,Siren,,goatee,0.4831017,bald,0.5674947,helmet,0.4340928,glasses_or_goggles,0.7217382,not_visible,0.695548,blue_purple,0.5069658,child,0.4793596,staff_wand,0.34613138,none,0.61961067,none,0.92389405,thin,0.5756185,"Wisp: Siren, a goatee, a helmet, glasses"
4303,Wistan,Human,Male,beard,0.44304413,bald,0.980604,none,0.81855315,none,0.64287794,not_visible,0.6921706,human_tone,0.49135223,young_adult,0.5640346,tool,0.331491,none,0.85803086,none,0.9124866,average,0.39396298,"Wistan: Human, male, a beard"
4304,Witch,Human,Female,clean_shaven,0.52126175,bald,0.85488206,hat,0.48763525,none,0.6184038,not_visible,0.63762265,red,0.29601637,child,0.5918577,staff_wand,0.5271701,none,0.7216977,none,0.93297243,heavy,0.50916135,"Witch: Human, female, a hat"
4305,Witch,Human,Female,clean_shaven,0.51246303,unnatural,0.61699843,hat,0.6132759,none,0.71914136,not_visible,0.39205992,green,0.97902894,child,0.5460437,staff_wand,0.8465349,none,0.52396655,none,0.95632637,thin,0.43877876,"Witch: Human, female, unnatural hair, a hat"
4306,Witch's cat,Cat,,,,,,mask,0.45342326,none,0.5429617,not_visible,0.45198888,brown_furry,0.4678415,,,,,,,none,0.87963367,,,"Witch's cat: Cat, a mask"
4307,Witchaven villager,Human,Male,clean_shaven,0.49675062,bald,0.5143013,hat,0.41313937,glasses_or_goggles,0.7361684,not_visible,0.7084383,red,0.62755954,child,0.7365343,tool,0.4425014,none,0.97222215,none,0.9405319,average,0.40189043,"Witchaven villager: Human, male, a hat, glasses"
4308,Wizard,Human,Male,clean_shaven,0.45718682,unnatural,0.72787654,hat,0.44880125,glasses_or_goggles,0.5180129,not_visible,0.67937815,blue_purple,0.5204358,child,0.60364395,staff_wand,0.5670952,none,0.5763813,none,0.8347973,thin,0.44400305,"Wizard: Human, male, unnatural hair, a hat, glasses"
4309,Wizard,Human,Male,,,,,,,,,,,,,,,staff_wand,0.7793016,none,0.50498754,none,0.7879417,thin,0.42599174,"Wizard: Human, male"
4310,Wizard,Human,Male,beard,0.44857064,unnatural,0.41010848,hat,0.50443363,glasses_or_goggles,0.50660664,not_visible,0.639283,blue_purple,0.43762273,child,0.5731108,tool,0.5052934,none,0.7015027,none,0.9015991,average,0.42817354,"Wizard: Human, male, a beard, unnatural hair, a hat, glasses"
4311,Wizard,Human,Male,beard,0.77172536,unnatural,0.85341555,hat,0.6267621,glasses_or_goggles,0.5195966,not_visible,0.6628212,blue_purple,0.6424937,child,0.6082256,staff_wand,0.6296146,none,0.69517154,none,0.9212598,average,0.33468303,"Wizard: Human, male, a beard, unnatural hair, a hat, glasses"
4312,Wizard Akutha,Human,Male,clean_shaven,0.67822146,bald,0.5213602,none,0.4478205,none,0.60994536,not_visible,0.57529134,blue_purple,0.4408354,child,0.6189856,staff_wand,0.39790943,none,0.80913615,none,0.9339193,average,0.47460347,"Wizard Akutha: Human, male"
4313,Wizard Cromperty,Human,Male,clean_shaven,0.6745176,bald,0.5382945,none,0.46281403,none,0.60938567,not_visible,0.57750416,blue_purple,0.43343368,child,0.6140387,staff_wand,0.5174248,none,0.63219947,none,0.94763476,average,0.41713887,"Wizard Cromperty: Human, male"
4314,Wizard Distentor,Human,Male,beard,0.633195,brown,0.31947842,hat,0.491167,none,0.52957034,not_visible,0.55493057,red,0.29135475,child,0.693289,staff_wand,0.50624996,none,0.7320699,none,0.8999759,average,0.4521047,"Wizard Distentor: Human, male, a beard, brown hair, a hat"
4315,Wizard Frumscone,Human,Male,clean_shaven,0.44325173,unnatural,0.6760899,hat,0.496347,glasses_or_goggles,0.5605849,not_visible,0.6795998,blue_purple,0.5363117,child,0.6320792,staff_wand,0.48238745,none,0.681987,none,0.8836812,average,0.44139454,"Wizard Frumscone: Human, male, unnatural hair, a hat, glasses"
4316,Wizard Gary,Human,Male,clean_shaven,0.7259954,red,0.33062565,hat,0.6572467,none,0.6825618,not_visible,0.56210744,blue_purple,0.49373215,child,0.5240274,staff_wand,0.45356286,none,0.5841952,none,0.9233799,heavy,0.40417668,"Wizard Gary: Human, male, red hair, a hat"
4317,Wizard Grayzag,Human,Male,beard,0.55856776,brown,0.54316795,hat,0.4779978,none,0.5339011,not_visible,0.52789336,red,0.32072014,child,0.7091984,staff_wand,0.67275494,none,0.5912444,none,0.930363,average,0.53457797,"Wizard Grayzag: Human, male, a beard, brown hair, a hat"
4318,Wizard Jalarast,Human,Female,clean_shaven,0.37921345,bald,0.33887085,hat,0.43813246,none,0.5748349,not_visible,0.589699,brown_furry,0.38667497,child,0.7401583,melee_weapon,0.32337606,none,0.9405563,none,0.87776583,heavy,0.52735955,"Wizard Jalarast: Human, female, a hat"
4319,Wizard Mizgog,Human,Male,beard,0.6248148,bald,0.8270039,helmet,0.45239624,glasses_or_goggles,0.73880345,not_visible,0.7064256,red,0.607981,child,0.66210055,staff_wand,0.45732933,cape_or_cloak,0.57567143,none,0.9256671,average,0.43244934,"Wizard Mizgog: Human, male, a beard, a helmet, glasses, a cape"
4320,Wizard Persten,"Human , Mahjarrat",Female,clean_shaven,0.6574968,unnatural,0.7253796,hat,0.6666048,glasses_or_goggles,0.6253067,not_visible,0.6831241,blue_purple,0.557809,child,0.5387601,staff_wand,0.3673961,none,0.6873333,none,0.84823465,heavy,0.42869848,"Wizard Persten: Human , Mahjarrat, female, unnatural hair, a hat, glasses"
4321,Wizard Sinina,Human,Male,beard,0.5150072,bald,0.5985983,helmet,0.7279337,glasses_or_goggles,0.5171451,not_visible,0.6443688,red,0.40104344,child,0.68928534,melee_weapon,0.35342893,cape_or_cloak,0.5252813,none,0.81257325,average,0.45246324,"Wizard Sinina: Human, male, a beard, a helmet, glasses, a cape"
4322,Wizard Traiborn,Human,Male,beard,0.59169877,unnatural,0.6116063,none,0.43289518,glasses_or_goggles,0.7527339,not_visible,0.70883256,blue_purple,0.53941745,child,0.37968916,staff_wand,0.64172757,cape_or_cloak,0.6200466,none,0.8467751,average,0.39236698,"Wizard Traiborn: Human, male, a beard, unnatural hair, glasses, a cape"
4323,Wizguard,Human,,,,,,,,,,,,,,,,staff_wand,0.45342758,none,0.63662934,none,0.9523683,average,0.44194475,Wizguard: Human
4324,Wolf,Human,Male,beard,0.41843107,white_grey,0.33025733,hood,0.37889874,glasses_or_goggles,0.55842435,not_visible,0.6308403,red,0.49871323,elderly,0.4004446,staff_wand,0.38359568,cape_or_cloak,0.5960823,none,0.82547075,average,0.5673387,"Wolf: Human, male, a beard, white grey hair, a hood, glasses, a cape"
4325,Wolfbone,Troll,Male,goatee,0.62899053,bald,0.8512583,hood,0.4078627,none,0.52715963,not_visible,0.5681007,white_bony,0.433765,young_adult,0.502809,none,0.40765715,none,0.7652036,none,0.8922189,heavy,0.41036543,"Wolfbone: Troll, male, a goatee, a hood"
4326,Woman,Human,,clean_shaven,0.68381363,blonde,0.7142951,none,0.7685186,none,0.5130514,not_visible,0.6249194,red,0.5259059,child,0.54774517,tool,0.359902,none,0.72417593,none,0.88134146,heavy,0.4562049,"Woman: Human, blonde hair"
4327,Woman,Human,Female,,,,,,,,,,,,,,,staff_wand,0.38733855,none,0.83571774,none,0.933607,heavy,0.41320303,"Woman: Human, female"
4328,Woman,Human,Female,clean_shaven,0.4596409,bald,0.4044484,none,0.5072572,none,0.65540534,not_visible,0.65861744,red,0.5973815,child,0.5461248,melee_weapon,0.33412415,none,0.92302805,none,0.902345,heavy,0.4522071,"Woman: Human, female"
4329,Woman,Human,Female,clean_shaven,0.51975614,blonde,0.5466333,none,0.55236834,glasses_or_goggles,0.5835529,not_visible,0.7039742,red,0.82518524,child,0.67136824,staff_wand,0.37990505,none,0.80683184,none,0.9094472,heavy,0.47825173,"Woman: Human, female, blonde hair, glasses"
4330,Woman-at-arms (hard),Human,Female,clean_shaven,0.35743618,bald,0.43740293,helmet,0.37957352,glasses_or_goggles,0.6657039,not_visible,0.6150778,red,0.48520926,child,0.62427545,tool,0.33207905,none,0.7836181,none,0.86043537,heavy,0.49213082,"Woman-at-arms (hard): Human, female, a helmet, glasses"
4331,Wood Dryad,Dryad,Female,clean_shaven,0.5885227,bald,0.90085137,none,0.7539483,glasses_or_goggles,0.5522997,not_visible,0.65244126,green,0.37343886,young_adult,0.5077211,staff_wand,0.4475515,none,0.8489093,none,0.880445,average,0.42992654,"Wood Dryad: Dryad, female, glasses"
4332,Woodcutting Leprechaun,Leprechaun,,beard,0.3842973,bald,0.41740668,hat,0.61360455,none,0.7873183,not_visible,0.49069014,green,0.893036,child,0.6301304,tool,0.7565602,none,0.9508695,none,0.9697193,average,0.5279703,"Woodcutting Leprechaun: Leprechaun, a beard, a hat"
4333,Wooden ducks,Ghost,,,,,,,,,,,,,,,,tool,0.37552854,none,0.9178592,none,0.8853539,heavy,0.41200015,Wooden ducks: Ghost
4334,Woodsman tutor,Human,Male,beard,0.54782057,red,0.41442826,none,0.39594752,glasses_or_goggles,0.5683531,not_visible,0.7055733,red,0.47765404,child,0.6334265,tool,0.5841866,none,0.78123707,none,0.84006816,average,0.5313246,"Woodsman tutor: Human, male, a beard, red hair, glasses"
