id_a,id_b,similarity,Name_a,Class_a,Location_a,Name_b,Class_b,Location_b
2552,3568,0.9830276,Man,Human,Catacombs of Kourend,Shop keeper,Human,Al Kharid
2553,3568,0.9830276,Man,Human,Hosidius vinery,Shop keeper,Human,Al Kharid
3499,3901,0.98302597,Sergius,Human,Twilight Temple,Taz,,Outside Nemus Retreat
3843,4041,0.98302484,Sune,Dwarf,Keldagrim,Trader,Dwarf,Trade Octagon
1111,4041,0.98302484,Dwarf,Dwarf,Dorgesh-Kaan–Keldagrim train system,Trader,Dwarf,Trade Octagon
365,4268,0.98302245,Bartender,Human,Bandit Village in the Kharidian Desert,Wesley,Human,Nardah
3235,4268,0.98302245,Razmire Keelgan,Human,Mort'ton,Wesley,Human,Nardah
3497,4350,0.983021,Sergeant Tobyn,Human,Varrock Square,Wounded soldier,Human,Infirmary
1118,2960,0.9830208,Eadgar,Human,Summit of Trollheim ( Trollheim Teleport ),Oswald,Human,Shayzien
2124,2246,0.9830146,Jeremy Clerksin,Human,Varrock church,Khazard Guard,Human,Fight Arena
312,628,0.98301375,Banker,Human,Shayzien,Captain Khaled,Human,Port Piscarilius
3125,4303,0.9830073,Priest,Human,East Ardougne,Wistan,Human,Burthorpe
1860,3573,0.9830066,Hairdresser,Human,Falador,Shop keeper,Human,Lumbridge
1641,3244,0.9830042,Giles,Human,Anywhere random events can occur,Recruiter,Human,West Ardougne
1321,1325,0.9829985,Farmer,Human,Hosidius,Farmer,Human,Shayzien Cloak and Stagger
1416,3402,0.9829976,Fisherman Frodi,Human,Miscellania,Sam,Human,Arceuus Library
1715,2492,0.9829947,Grand Exchange Clerk,Human,Grand Exchange,Luke,Human,Shipyard
2492,3928,0.9829947,Luke,Human,Shipyard,The 'Wedge',Human,Camelot
2492,3997,0.9829947,Luke,Human,Shipyard,Toby,Human,Varrock
2492,2578,0.9829947,Luke,Human,Shipyard,Mark,Human,Port Piscarilius
1078,2492,0.9829947,Drunken soldier,Human,The Cloak and Stagger,Luke,Human,Shipyard
2492,3700,0.9829947,Luke,Human,Shipyard,Smithing apprentice,Human,Lumbridge
2492,2980,0.9829947,Luke,Human,Shipyard,Panning guide,Human,Digsite
1035,2675,0.98299456,Doric,Dwarf,North of Falador,Mine supervisor,Dwarf ( Imcando-descendant ),"Lovakite mine , Great Kourend"
2339,2890,0.98298705,Larry,Human,Falador,Obli,Human,Shilo Village
311,549,0.98298603,Banker,Human,Quetzacalli Gorge,Builder,Human,Cam Torum entrance
30,1643,0.9829807,Adala,Human,Villa Lucens,Gillie Groats,Human,"Eastern Lumbridge cow pen, near the Al Kharid toll gate."
2008,4118,0.9829807,Hura,Dwarf,Dwarven Mine,Ulifed,Dwarf,Keldagrim
207,1709,0.9829807,Arno,Human,Farming Guild,Gossip,Human,Sinclair Mansion
2712,3429,0.9829793,Molly,Human,Evil twin,Sarah,Human,South Falador Farm
533,644,0.98297644,Brother Maledict,Human,Witchaven,Captain Siad,Human,Desert Mining Camp
644,4345,0.98297644,Captain Siad,Human,Desert Mining Camp,Workman,Human,Falador
1299,2901,0.9829751,Factory Manager,Dwarf,Keldagrim,Odmar,Dwarf,Keldagrim
2594,3197,0.9829736,Martin Thwait,Human,Rogues' Den,Rachael,Human,Burthorpe Games Room
644,1989,0.98297143,Captain Siad,Human,Desert Mining Camp,Hosa,Human,Kingstown statue
624,2111,0.98296964,Captain Ginea,Human,Shayzien Encampment,Jasper,Human,Salvager Overlook
1253,1416,0.9829696,Eohric,Human,Burthorpe castle,Fisherman Frodi,Human,Miscellania
56,3563,0.9829695,Aisles,Human,Tai Bwo Wannai,Shop assistant,Human,Musa Point
179,416,0.9829688,Arcis,Citizen of Arceuus,Arceuus,Biblia,Citizen of Arceuus,Arceuus Library
882,1384,0.9829676,Crefydd,Elf,Top floor of the Tower of Voices,Fingolfin,Elf,Prifddinas
207,596,0.98296565,Arno,Human,Farming Guild,Candle maker,Human,Catherby
2205,3568,0.98296446,Kangai Mau,Human,Brimhaven,Shop keeper,Human,Al Kharid
1104,3613,0.9829605,Dusuri,Dwarf,Mining Guild,Silver Cog Secretary,Dwarf,Keldagrim
1876,4200,0.9829595,Hamid,Human,Emir's Arena,Vigroy,Human,Shilo Village
2078,3826,0.9829546,Ivan,Human,Burgh de Rott,Street urchin,Human,Pollnivneach
3826,4194,0.9829546,Street urchin,Human,Pollnivneach,Victor,Human,Burgh de Rott
2378,4025,0.9829543,Lenny,Human,North of Prifddinas,Tourist,,"Civitas illa Fortis , Aldarin"
1182,1203,0.98295397,Elena,Human,East Ardougne,Ellen,Human,Myths' Guild
4268,4344,0.9829496,Wesley,Human,Nardah,Worker,,Varlamore
1929,3040,0.9829471,Helpline Assistant,Human,,Petra Fiyed,Human,Goblin Cave
737,1929,0.9829471,Cheryl,Human,Port Piscarilius,Helpline Assistant,Human,
1929,2310,0.98294705,Helpline Assistant,Human,,Lacey,Human,Mansion in a faraway island.
1876,1954,0.98294675,Hamid,Human,Emir's Arena,High Priest,Human,Entrana
2339,2577,0.9829445,Larry,Human,Falador,Marius Giste,Human,Varrock Museum
2678,3966,0.98293716,Miner,Dwarf,The Deeper Lode,Thorodin,Dwarf,Miscellania and Etceteria Dungeon
494,857,0.9829354,Bork Sigmundson,Human,Ice Troll Caves,Council workman,Human,Bridge leading to Rellekka
408,794,0.98293465,Bernard,Human,? (edit),Cleaner,Human,Varrock
1203,3179,0.98293245,Ellen,Human,Myths' Guild,Queen Sigrid,Human,Castle of Etceteria
894,3482,0.98292905,"Cuali, Teoki of Ralos",,Temple in Civitas illa Fortis,"Seia, Teoki of Ranul",,Fortis Colosseum entrance
830,3573,0.98292375,Concerned man,Human,Varrock,Shop keeper,Human,Lumbridge
2106,3966,0.98291934,Jardric,Dwarf,Fossil Island,Thorodin,Dwarf,Miscellania and Etceteria Dungeon
1709,2781,0.9829172,Gossip,Human,Sinclair Mansion,Murky Pat,Human,Lady Zay
167,4334,0.98291665,Apprentice workman,Human,Falador,Woodsman tutor,Human,Lumbridge
1580,2578,0.98291636,General Kilian,Human,Shayzien,Mark,Human,Port Piscarilius
1580,1715,0.98291636,General Kilian,Human,Shayzien,Grand Exchange Clerk,Human,Grand Exchange
1580,3997,0.98291636,General Kilian,Human,Shayzien,Toby,Human,Varrock
1078,1580,0.98291636,Drunken soldier,Human,The Cloak and Stagger,General Kilian,Human,Shayzien
1580,3700,0.98291636,General Kilian,Human,Shayzien,Smithing apprentice,Human,Lumbridge
1580,3928,0.98291636,General Kilian,Human,Shayzien,The 'Wedge',Human,Camelot
1580,2980,0.98291636,General Kilian,Human,Shayzien,Panning guide,Human,Digsite
1659,3142,0.9829141,Gnome,Gnome,Mourner HQ Prison in West Ardougne,Prissy Scilla,Gnome,Tree Gnome Stronghold
1351,1659,0.9829141,Felfiz Yaryus,Gnome,Farming Guild,Gnome,Gnome,Mourner HQ Prison in West Ardougne
1659,2345,0.9829141,Gnome,Gnome,Mourner HQ Prison in West Ardougne,Latlink Fastbell,Gnome,Farming Guild
1659,3118,0.9829141,Gnome,Gnome,Mourner HQ Prison in West Ardougne,Praistan Ebola,Gnome,Brimhaven
1659,2326,0.9829141,Gnome,Gnome,Mourner HQ Prison in West Ardougne,Lammy Langle,Gnome,Hosidius
1659,4396,0.98291403,Gnome,Gnome,Mourner HQ Prison in West Ardougne,Yulf Squecks,Gnome,Etceteria
483,1659,0.98291403,Bolongo,Gnome,Tree Gnome Stronghold,Gnome,Gnome,Mourner HQ Prison in West Ardougne
1504,1659,0.98291403,Frizzy Skernip,Gnome,Port Sarim,Gnome,Gnome,Mourner HQ Prison in West Ardougne
640,2923,0.9829131,Captain Rovin,Human,Varrock Palace,Old Man Yarlo,Human,Varrock
2449,2781,0.9829124,Lord Daquarius,Human,Taverley Dungeon,Murky Pat,Human,Lady Zay
342,1107,0.9829084,Barman,Dwarf,West Keldagrim,Dwarf,Dwarf,Dwarven Mine
2350,3948,0.9829054,Lazim,Human,Enakhra's Temple,Thias Leacke,Human,Varrock Museum
1962,4118,0.98290503,Hirko,Dwarf,Keldagrim,Ulifed,Dwarf,Keldagrim
1588,1589,0.9829021,Genie,Human,? (edit),Genie,Genie,A cave near Nardah
1415,2736,0.9829017,Fisherman,Human,Rellekka Docks,Mord Gunnars,Human,Rellekka docks
1415,3389,0.9829017,Fisherman,Human,Rellekka Docks,Sailor,Human,Rellekka docks
294,2492,0.98290145,Banker,Human,Civitas illa Fortis,Luke,Human,Shipyard
798,4268,0.9829012,Clerk,Human,Clan Hub,Wesley,Human,Nardah
530,2052,0.9829001,Brother Jered,Human,Edgeville Monastery,Inga,Human,Rellekka
2393,4119,0.9828998,Lieutenant,,Chasm of Fire entrance,Ulina,Human,Christmas Factory
1987,4027,0.9828961,Horphis,Citizen of Arceuus,Arceuus Library,Tower Mage,Citizen of Arceuus,"Tower of Magic , Arceuus"
1323,4350,0.98289585,Farmer,Human,Miscellania,Wounded soldier,Human,Infirmary
785,4441,0.98289424,Citizen,Human,Bazaar in Civitas illa Fortis,Zuma,Human,Outside Cam Torum . Upstairs in The Teomat (post quest)
2553,3734,0.9828895,Man,Human,Hosidius vinery,Soldier,Human,The Cloak and Stagger
2552,3734,0.9828895,Man,Human,Catacombs of Kourend,Soldier,Human,The Cloak and Stagger
1988,4392,0.9828829,Horvik,Human,"Varrock , East Anvils",Yrsa,Human,Rellekka
2378,2408,0.98288107,Lenny,Human,North of Prifddinas,Ling,Human,
356,517,0.98288065,Bartender,Human,Yanille,Brian,Human,Port Sarim
3244,3989,0.98287934,Recruiter,Human,West Ardougne,Tindel Marchant,Human,Port Khazard
1115,1522,0.9828787,Dwarven Ferryman,Dwarf,Keldagrim,Fullangr,Dwarf,Miscellania and Etceteria Dungeon
1522,3301,0.9828787,Fullangr,Dwarf,Miscellania and Etceteria Dungeon,Richard Flintmaul,Dwarf,
1522,2940,0.9828787,Fullangr,Dwarf,Miscellania and Etceteria Dungeon,Ordan,Dwarf,Keldagrim
1388,2318,0.9828767,Fionella,Human,Legends' Guild,Lady Table,Human,Temple Knight Training Grounds
2163,4118,0.98287535,Jorzik,Dwarf,Keldagrim,Ulifed,Dwarf,Keldagrim
3955,4118,0.98287535,Thirus,Dwarf ( Imcando-descendant ),Lovakengj,Ulifed,Dwarf,Keldagrim
2249,4118,0.98287535,"Khorvak, a dwarven engineer",Dwarf,Under White Wolf Mountain,Ulifed,Dwarf,Keldagrim
2385,3407,0.9828745,Lesser Fanatic,Human,Edgeville,Sammy Servil,Human,Fight Arena prison
1996,2385,0.9828745,Hudon,Human,Baxtorian Falls,Lesser Fanatic,Human,Edgeville
1954,3568,0.9828671,High Priest,Human,Entrana,Shop keeper,Human,Al Kharid
2230,3785,0.9828645,Kendall,Human,Great Kourend,Squire (Veteran),Human,Void Knight Outpost boat
340,3785,0.9828645,Barmaid,Human,Falador,Squire (Veteran),Human,Void Knight Outpost boat
2126,3785,0.9828645,Jess,Human,East Ardougne,Squire (Veteran),Human,Void Knight Outpost boat
2181,2252,0.9828632,Jungle forester,Human,"Kharazi Jungle border, near Shilo Village",Kilron,Human,West Ardougne
425,751,0.98286307,Bill,Human,Varrock,Child,Human,Throughout Meiyerditch
639,3630,0.9828606,Captain Rimor,Human,Mount Quidamortem,Sir Kuam Ferentse,Human,Temple Knight Training Grounds
3338,3630,0.9828606,Rommik,Human,Rimmington,Sir Kuam Ferentse,Human,Temple Knight Training Grounds
356,640,0.98285854,Bartender,Human,Yanille,Captain Rovin,Human,Varrock Palace
4200,4350,0.98285615,Vigroy,Human,Shilo Village,Wounded soldier,Human,Infirmary
21,549,0.9828547,Academic,Human,Grand Museum,Builder,Human,Cam Torum entrance
857,1502,0.98285306,Council workman,Human,Bridge leading to Rellekka,Frincos,Human,Entrana
1587,1589,0.9828507,Genie,Genie,Random event,Genie,Genie,A cave near Nardah
2553,3571,0.98284495,Man,Human,Hosidius vinery,Shop keeper,Human,Falador
2552,3571,0.98284495,Man,Human,Catacombs of Kourend,Shop keeper,Human,Falador
1096,1794,0.98284495,Dumpy,Dwarf,Blast Furnace,Guard,Human,? (edit)
370,2978,0.9828429,Bartender,Human,The Warrens,Palum,Human,Christmas Factory
1982,3833,0.9828409,Horace,Human,Hosidius,Student,Human,Digsite
716,3902,0.98283994,Charles,Human,Port Piscarilius,Tea Seller,Human,Varrock
3902,4416,0.98283994,Tea Seller,Human,Varrock,Zembo,Human,"Musa Point, Karamja"
2890,3487,0.9828371,Obli,Human,Shilo Village,Seravel,Human,Shilo Village
904,1580,0.9828358,Customer,Human,Keldagrim Library,General Kilian,Human,Shayzien
1580,3522,0.9828358,General Kilian,Human,Shayzien,Shayda,Human,Shayzien
1580,2591,0.9828358,General Kilian,Human,Shayzien,Martha Rehnison,Human,West Ardougne
1580,3786,0.9828358,General Kilian,Human,Shayzien,Squire,Human,Void Knight Outpost
1580,3987,0.9828358,General Kilian,Human,Shayzien,Tina,Human,Falador
1580,2316,0.9828358,General Kilian,Human,Shayzien,Lady Servil,Human,Fight Arena
1580,2222,0.9828358,General Kilian,Human,Shayzien,Kaylee,Human,Falador
2339,3902,0.9828347,Larry,Human,Falador,Tea Seller,Human,Varrock
813,1299,0.9828324,Colonel Grimsson,Dwarf,"Red Axe base, Keldagrim",Factory Manager,Dwarf,Keldagrim
730,1819,0.98283136,Checkal,Human,Barbarian Village,Guildmaster,Human,Champions' Guild
596,1138,0.9828296,Candle maker,Human,Catherby,Ed Wood,Human,Digsite
1971,2393,0.9828273,Holly,Human,North of Port Sarim,Lieutenant,,Chasm of Fire entrance
2146,3179,0.9828271,Joe,Human,Draynor Village jail,Queen Sigrid,Human,Castle of Etceteria
3179,3564,0.9828271,Queen Sigrid,Human,Castle of Etceteria,Shop assistant,Human,Rimmington
471,2272,0.98282576,Bob,Human,Lumbridge,Kiyahtla,Human,Tlati Rainforest
470,2272,0.98282576,Bob,Human,Lumbridge,Kiyahtla,Human,Tlati Rainforest
798,4119,0.98282266,Clerk,Human,Clan Hub,Ulina,Human,Christmas Factory
2644,3200,0.9828203,Mercenary,Human,Ver Sinhaza,Radigad Ponfit,Human,"Myreque Hideout at Canifis , later at Burgh de Rott"
3585,4268,0.9828181,Shopkeeper,,Civitas illa Fortis,Wesley,Human,Nardah
1334,1345,0.98281425,Farolt,Human,Giants' Den,Father Reen,Human,Al Kharid
2781,3321,0.98281264,Murky Pat,Human,Lady Zay,Robyn,Human,Shayzien
2665,3837,0.9828038,Mikey,Human,South-east of Barbarian Village,Styrmir,Human,Rellekka Longhall Bar
432,2665,0.9828038,Bjorn,Human,Rellekka Longhall Bar,Mikey,Human,South-east of Barbarian Village
1954,2207,0.98280346,High Priest,Human,Entrana,Karaday,Human,Tai Bwo Wannai
2878,3946,0.982803,Nurse Sarah,Human,West Ardougne,Theodore Paxton,Human,Red Rock
777,2565,0.98279786,Citizen,Human,Aldarin,Marcus,Human,Auburnvale
1352,2565,0.98279786,Felius,Human,Twilight Temple,Marcus,Human,Auburnvale
3279,3499,0.98279744,Renata,Human,Outer Fortis,Sergius,Human,Twilight Temple
360,2111,0.98279727,Bartender,Human,Nemus Retreat,Jasper,Human,Salvager Overlook
596,3691,0.982795,Candle maker,Human,Catherby,Sloane,Human,Warriors' Guild
860,1004,0.9827926,Councillor Halgrive,Human,East Ardougne,Dock worker,Human,Port Piscarilius
318,3734,0.9827862,Banker,Human,Varrock,Soldier,Human,The Cloak and Stagger
628,4350,0.9827826,Captain Khaled,Human,Port Piscarilius,Wounded soldier,Human,Infirmary
3349,3487,0.9827803,Ross and Ben,Human,Port Piscarilius,Seravel,Human,Shilo Village
1876,3783,0.9827802,Hamid,Human,Emir's Arena,Squire (Intermediate),Human,Void Knight Outpost boat
1581,4439,0.9827764,General Salara,Human,Shayzien,Zul-Onan,Human,Zul-Andra
900,4350,0.98277414,Curpile Fyod,Human,Mort Myre Swamp,Wounded soldier,Human,Infirmary
900,3545,0.982774,Curpile Fyod,Human,Mort Myre Swamp,Shipwright Seth,Human,Port Phasmatys
839,1911,0.9827734,Cook,Human,Lumbridge Castle kitchen,Head chef,Human,Cooks' Guild
494,900,0.9827725,Bork Sigmundson,Human,Ice Troll Caves,Curpile Fyod,Human,Mort Myre Swamp
1592,3611,0.9827718,Gerald,Human,South of Baxtorian Falls,Silk trader,Human,Al Kharid
3595,3611,0.9827718,Siegfried Erkle,Human,2 nd floor [ UK ] 3 rd floor [ US ] of Legends' Guild (west side),Silk trader,Human,Al Kharid
1525,3611,0.9827718,Fur trader,Human,East Ardougne,Silk trader,Human,Al Kharid
1966,3611,0.9827718,Hiylik Myna,Human,Paterdomus,Silk trader,Human,Al Kharid
3611,3906,0.9827718,Silk trader,Human,Al Kharid,Ted Rehnison,Human,West Ardougne
2207,4200,0.9827715,Karaday,Human,Tai Bwo Wannai,Vigroy,Human,Shilo Village
1580,3785,0.9827609,General Kilian,Human,Shayzien,Squire (Veteran),Human,Void Knight Outpost boat
921,3263,0.98275936,Dallas Jones,Human,"Karamja Wines, Spirits, and Beers",Ref,Human,Warriors' Guild
1996,3536,0.9827563,Hudon,Human,Baxtorian Falls,Shilop,Human,Varrock square
1996,3139,0.9827563,Hudon,Human,Baxtorian Falls,Prisoner,Human,Haunted Woods
3407,3536,0.9827563,Sammy Servil,Human,Fight Arena prison,Shilop,Human,Varrock square
3139,3407,0.9827563,Prisoner,Human,Haunted Woods,Sammy Servil,Human,Fight Arena prison
1486,2974,0.9827555,Freald,Citizen of Arceuus,Arceuus,Pagida,Citizen of Arceuus,Library Historical Archive
722,2925,0.9827552,Charlie,Human,The Grand Tree top floor,Oli,Human,Civitas illa Fortis
3096,3927,0.9827534,Pontak,Human,Rellekka,Thakkrad Sigmundson,Human,Neitiznot
3673,3927,0.9827534,Skuli Myrka,Human,Jatizso,Thakkrad Sigmundson,Human,Neitiznot
837,1641,0.98275244,Cook,Human,Blue Moon Inn,Giles,Human,Anywhere random events can occur
2068,3969,0.98274815,Ironman tutor,Human,Lumbridge,Thrander,Human,Realm of Memories
35,524,0.9827452,Adventurer (easy),Human,Paterdomus,Broken Handz,Human,Poison Waste
1226,1228,0.98274446,Emissary Chef,Human,Twilight Temple,Emissary Fisher,Human,West of the Tower of Ascension
1978,4350,0.98274237,Hooknosed Jack,Human,Varrock Rat Pits,Wounded soldier,Human,Infirmary
287,1253,0.9827411,Banker,Human,Bank,Eohric,Human,Burthorpe castle
317,1253,0.9827411,Banker,Human,Tutorial Island,Eohric,Human,Burthorpe castle
293,1253,0.9827411,Banker,Werewolf,Canifis,Eohric,Human,Burthorpe castle
1253,1520,0.9827411,Eohric,Human,Burthorpe castle,Fry,Human,Rabbit Hole
298,1253,0.9827411,Banker,Human,Draynor Village,Eohric,Human,Burthorpe castle
1250,3114,0.9827352,Entomologist,Skeleton,Kalphite Cave,Postie Pete,Skeleton,See article
370,1950,0.98273194,Bartender,Human,The Warrens,Hewey,Human,Lumbridge Swamp
314,1142,0.98273134,Banker,Human,Sophanem,Edward,Human,Around the Rogues' Castle
3673,4013,0.9827251,Skuli Myrka,Human,Jatizso,Torfinn,Human,Rellekka
3096,4013,0.9827251,Pontak,Human,Rellekka,Torfinn,Human,Rellekka
2853,3478,0.98272055,Nkuku,Human,Nardah,Seddu,Human,Nardah
56,3561,0.98271906,Aisles,Human,Tai Bwo Wannai,Shop assistant,Human,Falador
1971,2068,0.98271835,Holly,Human,North of Port Sarim,Ironman tutor,Human,Lumbridge
3785,3786,0.9827166,Squire (Veteran),Human,Void Knight Outpost boat,Squire,Human,Void Knight Outpost
2591,3785,0.9827166,Martha Rehnison,Human,West Ardougne,Squire (Veteran),Human,Void Knight Outpost boat
2316,3785,0.9827166,Lady Servil,Human,Fight Arena,Squire (Veteran),Human,Void Knight Outpost boat
904,3785,0.9827166,Customer,Human,Keldagrim Library,Squire (Veteran),Human,Void Knight Outpost boat
2222,3785,0.9827166,Kaylee,Human,Falador,Squire (Veteran),Human,Void Knight Outpost boat
3785,3987,0.9827166,Squire (Veteran),Human,Void Knight Outpost boat,Tina,Human,Falador
3522,3785,0.9827166,Shayda,Human,Shayzien,Squire (Veteran),Human,Void Knight Outpost boat
2560,3213,0.98271585,Mandy,Human,Mansion in a faraway island.,Ranged combat tutor,Human,Lumbridge
2249,3425,0.9827138,"Khorvak, a dwarven engineer",Dwarf,Under White Wolf Mountain,Santiri,Dwarf,Keldagrim
3425,3955,0.9827138,Santiri,Dwarf,Keldagrim,Thirus,Dwarf ( Imcando-descendant ),Lovakengj
2163,3425,0.9827138,Jorzik,Dwarf,Keldagrim,Santiri,Dwarf,Keldagrim
798,4344,0.9827104,Clerk,Human,Clan Hub,Worker,,Varlamore
1876,4262,0.98270893,Hamid,Human,Emir's Arena,Well-dressed man,Human,Aldarin
1918,4114,0.98270017,"Hegio, Teoki of Ranul",,Civitas illa Fortis crypt,"Ueman, Teoki of Ralos",,Fortis Colosseum
2378,2552,0.9827001,Lenny,Human,North of Prifddinas,Man,Human,Catacombs of Kourend
2378,2553,0.9827001,Lenny,Human,North of Prifddinas,Man,Human,Hosidius vinery
356,3989,0.98269856,Bartender,Human,Yanille,Tindel Marchant,Human,Port Khazard
3004,4235,0.98269784,Peasant,Human,Fisher Realm,Wally,Human,Varrock
65,281,0.982696,Al Shabim,Human,Bedabin Camp,Bandit,Human,The Big Heist Lodge
1950,3691,0.9826952,Hewey,Human,Lumbridge Swamp,Sloane,Human,Warriors' Guild
3431,4326,0.98269475,Sarah,Human,Port Piscarilius,Woman,Human,Blue Moon Inn
3952,4341,0.98269355,Thigo,Dwarf,Vatrachos Island,Worker,Dwarf ( Imcando-descendant ),Stonecutter Outpost
3952,4343,0.98269355,Thigo,Dwarf,Vatrachos Island,Worker,Dwarf ( Imcando-descendant ),"The Windbreaker , Quetzacalli Gorge"
3952,4336,0.98269355,Thigo,Dwarf,Vatrachos Island,Worker,Dwarf ( Imcando-descendant ),Cam Torum
2971,3316,0.9826927,Oziach,Human,North-west Edgeville,Roavar,Werewolf,Canifis
2973,3316,0.9826927,Oziach,Human,Blue Moon Inn,Roavar,Werewolf,Canifis
2497,4034,0.98269105,Lumdo,Gnome,"Ape Atoll , Crash Island",Tracker gnome 3,Gnome,Battlefield
2497,4032,0.98269105,Lumdo,Gnome,"Ape Atoll , Crash Island",Tracker gnome 1,Gnome,Battlefield
2497,4033,0.98269105,Lumdo,Gnome,"Ape Atoll , Crash Island",Tracker gnome 2,Gnome,Battlefield
102,1253,0.98269075,Allanna,Human,Farming Guild,Eohric,Human,Burthorpe castle
1531,2497,0.9826907,G.L.O. Caranock,Gnome,Karamja Shipyard,Lumdo,Gnome,"Ape Atoll , Crash Island"
743,3177,0.98268825,Child,Human,All over West Ardougne,Quartermaster,Human,Tyras Camp
429,743,0.98268825,Billy Rehnison,Human,West Ardougne,Child,Human,All over West Ardougne
3211,3560,0.9826881,Ranael,Human,Al Kharid,Shop assistant,Human,Edgeville
1323,1374,0.9826868,Farmer,Human,Miscellania,Fidelio,Werewolf,Canifis
4361,4410,0.9826851,Xi_plzPetDogz_xiX,Human,South of Edgeville Monastery,Zealot,Human,Abandoned Mine
2111,4025,0.98268497,Jasper,Human,Salvager Overlook,Tourist,,"Civitas illa Fortis , Aldarin"
332,4013,0.9826745,Bardur,Human,Waterbirth Island Dungeon,Torfinn,Human,Rellekka
1788,4013,0.9826745,Guard,Human,Neitiznot,Torfinn,Human,Rellekka
1793,4013,0.9826745,Guard,Human,Rellekka Longhall Bar,Torfinn,Human,Rellekka
520,1559,0.98267186,Briget,Human,Shayzien,Gary,Human,Varrock
775,2679,0.9826688,Chuck,Human,Realm of Memories,Miner Magnus,Human,Miscellania
860,3902,0.9826634,Councillor Halgrive,Human,East Ardougne,Tea Seller,Human,Varrock
1825,2207,0.9826614,Gujuo,Human,Kharazi Jungle,Karaday,Human,Tai Bwo Wannai
1672,2497,0.9826578,Gnome soldier,Gnome,Battle of Atarisundri,Lumdo,Gnome,"Ape Atoll , Crash Island"
3734,4025,0.9826571,Soldier,Human,The Cloak and Stagger,Tourist,,"Civitas illa Fortis , Aldarin"
